 -94943.0342, 0.6094
 -94941.8841, 0.6108
 -94940.7341, 0.6121
 -94939.5840, 0.6135
 -94938.4339, 0.6148
 -94937.2839, 0.6162
 -94936.1338, 0.6175
 -94934.9837, 0.6189
 -94933.8337, 0.6202
 -94932.6836, 0.6216
 -94931.5335, 0.6229
 -94930.3835, 0.6243
 -94929.2334, 0.6257
 -94928.0833, 0.6270
 -94926.9333, 0.6284
 -94925.7832, 0.6297
 -94924.6332, 0.6311
 -94923.4831, 0.6324
 -94922.3330, 0.6338
 -94921.1830, 0.6352
 -94920.0329, 0.6365
 -94918.8828, 0.6379
 -94917.7328, 0.6392
 -94916.5827, 0.6406
 -94915.4326, 0.6419
 -94914.2826, 0.6433
 -94913.1325, 0.6447
 -94911.9825, 0.6460
 -94910.8324, 0.6474
 -94909.6823, 0.6487
 -94908.5323, 0.6501
 -94907.3822, 0.6515
 -94906.2321, 0.6528
 -94905.0821, 0.6542
 -94903.9320, 0.6556
 -94902.7819, 0.6569
 -94901.6319, 0.6583
 -94900.4818, 0.6596
 -94899.3318, 0.6610
 -94898.1817, 0.6624
 -94897.0316, 0.6637
 -94895.8816, 0.6651
 -94894.7315, 0.6665
 -94893.5814, 0.6678
 -94892.4314, 0.6692
 -94891.2813, 0.6705
 -94890.1312, 0.6719
 -94888.9812, 0.6733
 -94887.8311, 0.6746
 -94886.6810, 0.6760
 -94885.5310, 0.6774
 -94884.3809, 0.6787
 -94883.2309, 0.6801
 -94882.0808, 0.6815
 -94880.9307, 0.6828
 -94879.7807, 0.6842
 -94878.6306, 0.6856
 -94877.4805, 0.6869
 -94876.3305, 0.6883
 -94875.1804, 0.6897
 -94874.0303, 0.6910
 -94872.8803, 0.6924
 -94871.7302, 0.6938
 -94870.5802, 0.6951
 -94869.4301, 0.6965
 -94868.2800, 0.6979
 -94867.1300, 0.6993
 -94865.9799, 0.7006
 -94864.8298, 0.7020
 -94863.6798, 0.7034
 -94862.5297, 0.7047
 -94861.3796, 0.7061
 -94860.2296, 0.7075
 -94859.0795, 0.7088
 -94857.9294, 0.7102
 -94856.7794, 0.7116
 -94855.6293, 0.7130
 -94854.4793, 0.7143
 -94853.3292, 0.7157
 -94852.1791, 0.7171
 -94851.0291, 0.7184
 -94849.8790, 0.7198
 -94848.7289, 0.7212
 -94847.5789, 0.7226
 -94846.4288, 0.7239
 -94845.2787, 0.7253
 -94844.1287, 0.7267
 -94842.9786, 0.7281
 -94841.8286, 0.7294
 -94840.6785, 0.7308
 -94839.5284, 0.7322
 -94838.3784, 0.7335
 -94837.2283, 0.7349
 -94836.0782, 0.7363
 -94834.9282, 0.7377
 -94833.7781, 0.7390
 -94832.6280, 0.7404
 -94831.4780, 0.7418
 -94830.3279, 0.7432
 -94829.1779, 0.7446
 -94828.0278, 0.7459
 -94826.8777, 0.7473
 -94825.7277, 0.7487
 -94824.5776, 0.7501
 -94823.4275, 0.7514
 -94822.2775, 0.7528
 -94821.1274, 0.7542
 -94819.9773, 0.7556
 -94818.8273, 0.7569
 -94817.6772, 0.7583
 -94816.5271, 0.7597
 -94815.3771, 0.7611
 -94814.2270, 0.7625
 -94813.0770, 0.7638
 -94811.9269, 0.7652
 -94810.7768, 0.7666
 -94809.6268, 0.7680
 -94808.4767, 0.7693
 -94807.3266, 0.7707
 -94806.1766, 0.7721
 -94805.0265, 0.7735
 -94803.8764, 0.7749
 -94802.7264, 0.7762
 -94801.5763, 0.7776
 -94800.4263, 0.7790
 -94799.2762, 0.7804
 -94798.1261, 0.7818
 -94796.9761, 0.7831
 -94795.8260, 0.7845
 -94794.6759, 0.7859
 -94793.5259, 0.7873
 -94792.3758, 0.7887
 -94791.2257, 0.7900
 -94790.0757, 0.7914
 -94788.9256, 0.7928
 -94787.7756, 0.7942
 -94786.6255, 0.7956
 -94785.4754, 0.7970
 -94784.3254, 0.7983
 -94783.1753, 0.7997
 -94782.0252, 0.8011
 -94780.8752, 0.8025
 -94779.7251, 0.8039
 -94778.5750, 0.8052
 -94777.4250, 0.8066
 -94776.2749, 0.8080
 -94775.1248, 0.8094
 -94773.9748, 0.8108
 -94772.8247, 0.8122
 -94771.6747, 0.8135
 -94770.5246, 0.8149
 -94769.3745, 0.8163
 -94768.2245, 0.8177
 -94767.0744, 0.8191
 -94765.9243, 0.8205
 -94764.7743, 0.8219
 -94763.6242, 0.8232
 -94762.4741, 0.8246
 -94761.3241, 0.8260
 -94760.1740, 0.8274
 -94759.0240, 0.8288
 -94757.8739, 0.8302
 -94756.7238, 0.8315
 -94755.5738, 0.8329
 -94754.4237, 0.8343
 -94753.2736, 0.8357
 -94752.1236, 0.8371
 -94750.9735, 0.8385
 -94749.8234, 0.8399
 -94748.6734, 0.8412
 -94747.5233, 0.8426
 -94746.3732, 0.8440
 -94745.2232, 0.8454
 -94744.0731, 0.8468
 -94742.9231, 0.8482
 -94741.7730, 0.8496
 -94740.6229, 0.8509
 -94739.4729, 0.8523
 -94738.3228, 0.8537
 -94737.1727, 0.8551
 -94736.0227, 0.8565
 -94734.8726, 0.8579
 -94733.7225, 0.8593
 -94732.5725, 0.8607
 -94731.4224, 0.8620
 -94730.2724, 0.8634
 -94729.1223, 0.8648
 -94727.9722, 0.8662
 -94726.8222, 0.8676
 -94725.6721, 0.8690
 -94724.5220, 0.8704
 -94723.3720, 0.8718
 -94722.2219, 0.8731
 -94721.0718, 0.8745
 -94719.9218, 0.8759
 -94718.7717, 0.8773
 -94717.6217, 0.8787
 -94716.4716, 0.8801
 -94715.3215, 0.8815
 -94714.1715, 0.8829
 -94713.0214, 0.8842
 -94711.8713, 0.8856
 -94710.7213, 0.8870
 -94709.5712, 0.8884
 -94708.4211, 0.8898
 -94707.2711, 0.8912
 -94706.1210, 0.8926
 -94704.9709, 0.8940
 -94703.8209, 0.8954
 -94702.6708, 0.8967
 -94701.5208, 0.8981
 -94700.3707, 0.8995
 -94699.2206, 0.9009
 -94698.0706, 0.9023
 -94696.9205, 0.9037
 -94695.7704, 0.9051
 -94694.6204, 0.9065
 -94693.4703, 0.9079
 -94692.3202, 0.9092
 -94691.1702, 0.9106
 -94690.0201, 0.9120
 -94688.8701, 0.9134
 -94687.7200, 0.9148
 -94686.5699, 0.9162
 -94685.4199, 0.9176
